"id","submitdate","lastpage","startlanguage","seed","startdate","datestamp","FQ1","WB1","WB2[SQ001]","WB2[SQ002]","WB2[SQ003]","WB2[SQ004]","WB2[SQ005]","WB2[SQ006]","WB3[SQ001]","WB3[SQ002]","WB4[SQ001]","WB4[SQ002]","WB4[SQ003]","WB4[SQ004]","VD000a","VD000","VD001","VD002003","VD004003","VD005013011","VD006","VD008","VD007","VD009","VD010011","VD012013011","VD018","VD014","VD019","VD017021","VD020021","VD015","VD016","VD022","VD099[SQ001]","VD100a","VD100","VD121","VD154","VD101","VD122","VD155156","VD109156","VD159","VD123124125","VD115124125","VD130","VD131","VD102","VD111","VD110","VD114144102","VD144102","VD112","VD113125","VD116120","VD135145","VD134145","VD150a151152","VD150b126","VD126","VD141142152","VD151152","VD127","VD128","VD140142152","VD129","VD118120","VD103104","VD107108104","VD138167","VD136","VD166136","VD165147","VD143147","VD146133","VD132133","VD149106","VD148","VD105153106","VD117153106","VD199[SQ001]","VD200a","VD200","VD201","VD216205206","VD202","VD203","VD204205206","VD220221222","VD207","VD213","VD214221222","VD219222","VD215206","VD223210","VD208209210","VD224225212209210","VD226","VD227212209210","VD218225212209210","VD217","VD211","VD299[SQ001]","SP1","SP2","SP3","SP4[SQ002]","SP4[SQ006]","SP4[SQ001]","SP4[SQ003]","SP4[SQ004]","SP4[SQ005]","SP4[SQ007]","PD1","PD2","PD3[SQ001]","PD3[SQ002]","PD3[SQ003]","PD3[SQ004]","PD3[SQ005]","PD4[SQ001]","PD4[SQ002]","PD5","D3"
"533","2021-02-19 17:21:11","105","de","1140478969","2021-02-19 16:35:50","2021-02-19 17:21:11","A3","0,8","A1","A1","A2","A3","A2","A2","A2","A2","A4","A4","A4","A3","N","A1","A1","","","","A2","A2","","A2","","","A2","A2","","","","","","","A4","Y","A2","","","A2","","","","","","","A1","","","A1","","","","A2","","A1","","","","","","","","","","","","","","","A2","A1","","A1","","","","","","","","A4","Y","A2","A1","A1","","","","","","","","","","","","","","","","","","A4","A3","A2","A2","A2","A2","A4","A3","A3","A2","A4","A1","26","","","","Y","","7","4","","Vielen Dank für die Teilnahme am Fragebogen.   Wenn Sie 10 € Prämie für Ihre Teilnahme erhalten möchten, senden Sie bitte diesen Code mit Ihrer Bankverbindung (IBAN) an gabriele.filomena@uni-muenster.de  Vergessen Sie nicht, Ihren Fragebogen zu summieren!  19058  Der Code ist nicht mit Ihren Antworten verknüpft; er dient lediglich als Nachweis für das Ausfüllen des Fragebogens."
"536","2021-02-20 05:02:24","105","de","1037157520","2021-02-20 04:24:27","2021-02-20 05:02:24","A3","6","A1","A1","A4","A4","A4","A1","A2","A2","A4","A4","A4","A5","Y","A1","A1","","","","A1","","A2","","","A2","","A2","","","","","","","A3","Y","A2","","","A1","A2","","","","","","","","","","A1","A2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A2","Y","A2","A1","A2","","","","","","","","","","","","","","","","","","A1","A3","A3","A3","A2","A4","A2","A1","A1","A3","A2","A2","30","","","Y","","","","30","A22","Vielen Dank für die Teilnahme am Fragebogen.   Wenn Sie 10 € Prämie für Ihre Teilnahme erhalten möchten, senden Sie bitte diesen Code mit Ihrer Bankverbindung (IBAN) an gabriele.filomena@uni-muenster.de  Vergessen Sie nicht, Ihren Fragebogen zu summieren!  33344  Der Code ist nicht mit Ihren Antworten verknüpft; er dient lediglich als Nachweis für das Ausfüllen des Fragebogens."
"549","2021-02-20 18:00:01","105","de","1613303645","2021-02-20 17:50:02","2021-02-20 18:00:01","A3","0","A1","A1","A1","A1","A1","A1","A4","A5","A5","A2","A5","A5","N","A1","A2","A2","","","","","","A2","","","A1","","","","A2","","","","A1","N","A1","A1","A2","","","","","","","A2","","","","","","","","","","","","","","","A1","A2","","","","","","","","","","A2","","","","","","","","","","A2","N","A2","A1","A2","","","","","","","","","","","","","","","","","","A1","A3","A3","A3","A2","A2","A2","A2","A3","A2","A2","A2","27","","","","","Y","0","0","","Vielen Dank für die Teilnahme am Fragebogen.   Wenn Sie 10 € Prämie für Ihre Teilnahme erhalten möchten, senden Sie bitte diesen Code mit Ihrer Bankverbindung (IBAN) an gabriele.filomena@uni-muenster.de  Vergessen sie nicht am Ende ihren Fragebogen abzugeben. Dafür drücken Sie bitte auf Zustimmen. Sollten Sie nur das Fenster schließen wird der Fragebogen nicht abgegeben.  23395  Der Code ist nicht mit Ihren Antworten verknüpft; er dient lediglich als Nachweis für das Ausfüllen des Fragebogens."
"551","2021-02-21 00:10:35","105","de","582872313","2021-02-20 23:47:49","2021-02-21 00:10:35","A3","3","A2","A2","A3","A4","A4","A2","A3","A3","A4","A4","A4","A2","N","A2","","","A1","A2","","","","","","","","A2","","","","","","","A4","Y","A1","A1","A3","","","A2","","","","","","","","","A1","A2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A2","Y","A2","A1","A2","","","","","","","","","","","","","","","","","","A2","A3","A2","A2","A3","A3","A4","A3","A4","A2","A2","A1","27","","Y","Y","Y","","2","3","A13","Vielen Dank für die Teilnahme am Fragebogen.   Wenn Sie 10 € Prämie für Ihre Teilnahme erhalten möchten, senden Sie bitte diesen Code mit Ihrer Bankverbindung (IBAN) an gabriele.filomena@uni-muenster.de  Vergessen sie nicht am Ende ihren Fragebogen abzugeben. Dafür drücken Sie bitte auf Zustimmen. Sollten Sie nur das Fenster schließen wird der Fragebogen nicht abgegeben.  27145  Der Code ist nicht mit Ihren Antworten verknüpft; er dient lediglich als Nachweis für das Ausfüllen des Fragebogens."
"556","2021-02-21 20:14:06","105","de","1699421064","2021-02-21 19:39:49","2021-02-21 20:14:06","A4","1","A1","A1","A3","A2","A1","A2","A3","A3","A4","A5","A4","A4","Y","A1","A2","A2","","","","","","A1","A1","","","","","","A2","","","","A1","Y","A2","","","A2","","","","","","","A1","","","A1","","","","A2","","A1","","","","","","","","","","","","","","","A2","A1","","A1","","","","","","","","A1","Y","A2","A1","A2","","","","","","","","","","","","","","","","","","A1","A3","A3","A3","A2","A1","A1","A1","A3","A1","A1","A2","35","","","Y","","","11","35","A11","Vielen Dank für die Teilnahme am Fragebogen.   Wenn Sie 10 € Prämie für Ihre Teilnahme erhalten möchten, senden Sie bitte diesen Code mit Ihrer Bankverbindung (IBAN) an gabriele.filomena@uni-muenster.de  Vergessen sie nicht am Ende ihren Fragebogen abzugeben. Dafür drücken Sie bitte auf Zustimmen. Sollten Sie nur das Fenster schließen wird der Fragebogen nicht abgegeben.  43935  Der Code ist nicht mit Ihren Antworten verknüpft; er dient lediglich als Nachweis für das Ausfüllen des Fragebogens."
"563","2021-02-23 19:39:11","105","en","1021337418","2021-02-23 19:03:27","2021-02-23 19:39:11","A3","7","A5","A5","A4","A3","A4","A3","A3","A3","A4","A2","A3","A2","Y","A1","A1","","","","A1","","A2","","","A2","","A2","","","","","","","A2","Y","A1","A1","A3","","","A2","","","","","","","","","A1","A1","","","","","","","","","","","","","","","","","A2","","","","","","","","","","","","","A4","Y","A2","A1","A2","","","","","","","","","","","","","","","","","","A1","A3","A3","A2","A3","A3","A4","A2","A2","A3","A4","A2","31","","","Y","Y","","","6","A35","Thank you for participating in the questionnaire.   If you want to receive 10 € for your participation, please email this code with your bank details (IBAN) to gabriele.filomena@uni-muenster.de  Do not forget to sumbit your questionnaire!  35927  The code is not associated with your responses; it is a just a proof of completion of the questionnaire."
"566","2021-02-23 22:29:33","105","de","1355274180","2021-02-23 22:06:29","2021-02-23 22:29:33","A3","1","A1","A1","A2","A3","A4","A2","A2","A1","A5","A5","A5","A5","Y","A2","","","A1","A2","","","","","","","","A1","A2","","","","","","A4","Y","A1","A1","A3","","","A2","","","","","","","","","A1","A2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A3","Y","A2","A1","A2","","","","","","","","","","","","","","","","","","A3","A3","A3","A2","A3","A2","A5","A2","A3","A3","A3","A1","26","","Y","Y","Y","","","26","A20","Vielen Dank für die Teilnahme am Fragebogen.   Wenn Sie 10 € Prämie für Ihre Teilnahme erhalten möchten, senden Sie bitte diesen Code mit Ihrer Bankverbindung (IBAN) an gabriele.filomena@uni-muenster.de  Vergessen sie nicht am Ende ihren Fragebogen abzugeben. Dafür drücken Sie bitte auf Zustimmen. Sollten Sie nur das Fenster schließen wird der Fragebogen nicht abgegeben.  44670  Der Code ist nicht mit Ihren Antworten verknüpft; er dient lediglich als Nachweis für das Ausfüllen des Fragebogens."
"582","2021-02-24 14:54:01","105","de","763642228","2021-02-24 14:03:13","2021-02-24 14:54:01","A3","6","A1","A1","A2","A4","A4","A2","A4","A2","A5","A4","A4","A4","Y","A2","","","A2","","","","","A1","A1","","","","","","A1","","","","A2","Y","A1","A1","A2","","","","","","","A2","","","","","","","","","","","","","","","A2","","","A1","A2","","A1","","","","A2","A1","","A1","","","","","","","","A2","Y","A2","A1","A2","","","","","","","","","","","","","","","","","","A1","A3","A2","A2","A3","A2","A3","A2","A1","A2","A2","A1","31","","","Y","Y","","","28","A22","Vielen Dank für die Teilnahme am Fragebogen.   Wenn Sie 10 € Prämie für Ihre Teilnahme erhalten möchten, senden Sie bitte diesen Code mit Ihrer Bankverbindung (IBAN) an gabriele.filomena@uni-muenster.de  Vergessen sie nicht am Ende ihren Fragebogen abzugeben. Dafür drücken Sie bitte auf Zustimmen. Sollten Sie nur das Fenster schließen wird der Fragebogen nicht abgegeben.  37597  Der Code ist nicht mit Ihren Antworten verknüpft; er dient lediglich als Nachweis für das Ausfüllen des Fragebogens."
"587","2021-02-25 16:21:15","105","de","401535947","2021-02-25 08:50:00","2021-02-25 16:21:15","A3","5","A1","A3","A3","A3","A4","A1","A4","A4","A1","A1","A1","A1","Y","A1","A1","","","","A1","","A1","","","","","","","A2","","","","","A6","Y","A1","A1","A3","","","A2","","","","","","","","","A1","A2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A4","N","A2","A1","A2","","","","","","","","","","","","","","","","","","A4","A2","A2","A2","A5","A4","A4","A2","A5","A3","A3","A2","30","","","Y","Y","","6","4","A33","Vielen Dank für die Teilnahme am Fragebogen.   Wenn Sie 10 € Prämie für Ihre Teilnahme erhalten möchten, senden Sie bitte diesen Code mit Ihrer Bankverbindung (IBAN) an gabriele.filomena@uni-muenster.de  Vergessen sie nicht am Ende ihren Fragebogen abzugeben. Dafür drücken Sie bitte auf Zustimmen. Sollten Sie nur das Fenster schließen wird der Fragebogen nicht abgegeben.  46942  Der Code ist nicht mit Ihren Antworten verknüpft; er dient lediglich als Nachweis für das Ausfüllen des Fragebogens."
"588","2021-02-25 10:08:08","105","de","889282555","2021-02-25 09:24:06","2021-02-25 10:08:08","A3","3","A2","A3","A2","A2","A3","A2","A3","A2","A4","A4","A5","A4","Y","A1","A1","","","","A1","","A2","","","A2","","A2","","","","","","","A4","Y","A2","","","A2","","","","","","","A1","","","A2","","","A2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A5","Y","A2","A1","A2","","","","","","","","","","","","","","","","","","A4","A3","A1","A2","A3","A2","A2","A2","A2","A2","A2","A1","27","","","Y","Y","","5","7","A25","Vielen Dank für die Teilnahme am Fragebogen.   Wenn Sie 10 € Prämie für Ihre Teilnahme erhalten möchten, senden Sie bitte diesen Code mit Ihrer Bankverbindung (IBAN) an gabriele.filomena@uni-muenster.de  Vergessen sie nicht am Ende ihren Fragebogen abzugeben. Dafür drücken Sie bitte auf Zustimmen. Sollten Sie nur das Fenster schließen wird der Fragebogen nicht abgegeben.  23552  Der Code ist nicht mit Ihren Antworten verknüpft; er dient lediglich als Nachweis für das Ausfüllen des Fragebogens."
"590","2021-02-25 13:29:38","105","de","881329428","2021-02-25 12:07:50","2021-02-25 13:29:38","A7","1","A1","A1","A3","A4","A3","A3","A4","A3","A4","A5","A4","A5","Y","A1","A1","","","","A1","","A1","","","","","","","A2","","","","","A4","Y","A1","A1","A3","","","A1","","","A2","","","","","","","","","","","","","","","","A2","","","A1","A2","","A2","","","A1","","","A1","A2","","","","","","","","A4","Y","A2","A1","A1","","","","","","","","","","","","","","","","","","A4","A1","A3","A2","A3","A3","A5","A3","A2","A4","A3","A1","63","","","","","Y","0","0","","Vielen Dank für die Teilnahme am Fragebogen.   Wenn Sie 10 € Prämie für Ihre Teilnahme erhalten möchten, senden Sie bitte diesen Code mit Ihrer Bankverbindung (IBAN) an gabriele.filomena@uni-muenster.de  Vergessen sie nicht am Ende ihren Fragebogen abzugeben. Dafür drücken Sie bitte auf Zustimmen. Sollten Sie nur das Fenster schließen wird der Fragebogen nicht abgegeben.  35458  Der Code ist nicht mit Ihren Antworten verknüpft; er dient lediglich als Nachweis für das Ausfüllen des Fragebogens."
"597","2021-02-26 15:35:32","105","de","873566344","2021-02-26 15:23:51","2021-02-26 15:35:32","A3","2","A1","A1","A4","A2","A3","A2","A2","A1","A4","A4","A5","A3","N","A1","A2","A1","","A1","","","","","","","","","","","A2","","","","A2","Y","A2","","","A1","A2","","","","","","","","","","A1","A1","","","","","","","","","","","","","","","","","A2","","","","","","","","","","","","","A2","Y","A2","A1","A2","","","","","","","","","","","","","","","","","","A1","A3","A3","A2","A1","A1","A2","A3","A1","A1","A1","A2","27","","Y","Y","Y","","","27","A26","Vielen Dank für die Teilnahme am Fragebogen.   Wenn Sie 10 € Prämie für Ihre Teilnahme erhalten möchten, senden Sie bitte diesen Code mit Ihrer Bankverbindung (IBAN) an gabriele.filomena@uni-muenster.de  Vergessen sie nicht am Ende ihren Fragebogen abzugeben. Dafür drücken Sie bitte auf Zustimmen. Sollten Sie nur das Fenster schließen wird der Fragebogen nicht abgegeben.  29266  Der Code ist nicht mit Ihren Antworten verknüpft; er dient lediglich als Nachweis für das Ausfüllen des Fragebogens."
"599","2021-02-26 18:40:27","105","de","1523733562","2021-02-26 15:57:05","2021-02-26 18:40:27","A4","7","A4","A4","A4","A5","A5","A4","A3","A2","A4","A4","A5","A4","N","A1","A1","","","","A1","","A1","","","","","","","A2","","","","","A3","Y","A2","","","A2","","","","","","","A1","","","A2","","","A2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A1","Y","A2","A1","A2","","","","","","","","","","","","","","","","","","A1","A3","A3","A2","A5","A3","A4","A3","A5","A5","A2","A2","34","","Y","Y","Y","","","","","Vielen Dank für die Teilnahme am Fragebogen.   Wenn Sie 10 € Prämie für Ihre Teilnahme erhalten möchten, senden Sie bitte diesen Code mit Ihrer Bankverbindung (IBAN) an gabriele.filomena@uni-muenster.de  Vergessen sie nicht am Ende ihren Fragebogen abzugeben. Dafür drücken Sie bitte auf Zustimmen. Sollten Sie nur das Fenster schließen wird der Fragebogen nicht abgegeben.  33991  Der Code ist nicht mit Ihren Antworten verknüpft; er dient lediglich als Nachweis für das Ausfüllen des Fragebogens."
"601","2021-02-27 11:09:09","105","de","2048134611","2021-02-27 10:44:31","2021-02-27 11:09:09","A3","3","A1","A3","A3","A4","A4","A4","A3","A1","A4","A5","A4","A4","N","A1","A1","","","","A2","A2","","A1","A2","","","A1","A1","","","","","","A6","Y","A2","","","A2","","","","","","","A2","A1","A2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A4","Y","A2","A2","","A3","","","","A2","","","","","","A2","","","","","","","A4","A3","A3","A2","A4","A2","A3","A2","A4","A4","A3","A2","27","","","Y","Y","","","7","A13","Vielen Dank für die Teilnahme am Fragebogen.   Wenn Sie 10 € Prämie für Ihre Teilnahme erhalten möchten, senden Sie bitte diesen Code mit Ihrer Bankverbindung (IBAN) an gabriele.filomena@uni-muenster.de  Vergessen sie nicht am Ende ihren Fragebogen abzugeben. Dafür drücken Sie bitte auf Zustimmen. Sollten Sie nur das Fenster schließen wird der Fragebogen nicht abgegeben.  29839  Der Code ist nicht mit Ihren Antworten verknüpft; er dient lediglich als Nachweis für das Ausfüllen des Fragebogens."
"604","2021-02-27 23:09:19","105","de","16327371","2021-02-27 22:14:17","2021-02-27 23:09:19","A6","0","A1","A1","A3","A3","A2","A2","A3","A2","A2","A3","A4","A4","N","A2","","","A1","A2","","","","","","","","A1","A1","","","","","","A1","Y","A1","A1","A1","","","","","A1","","","","","","","","","","","","","","A1","","","","","A1","","","","","","","","","","","","A2","","","","","","","A3","Y","A2","A1","A1","","","","","","","","","","","","","","","","","","A2","A2","A2","A3","A4","A4","A5","A3","A4","A5","A3","A2","56","Y","","","","Y","0","0","","Vielen Dank für die Teilnahme am Fragebogen.   Wenn Sie 10 € Prämie für Ihre Teilnahme erhalten möchten, senden Sie bitte diesen Code mit Ihrer Bankverbindung (IBAN) an gabriele.filomena@uni-muenster.de  Vergessen sie nicht am Ende ihren Fragebogen abzugeben. Dafür drücken Sie bitte auf Zustimmen. Sollten Sie nur das Fenster schließen wird der Fragebogen nicht abgegeben.  36537  Der Code ist nicht mit Ihren Antworten verknüpft; er dient lediglich als Nachweis für das Ausfüllen des Fragebogens."
"606","2021-03-01 18:23:40","105","de","1054897568","2021-03-01 17:45:19","2021-03-01 18:23:40","A5","4","A4","A4","A2","A4","A2","A4","A4","A4","A2","A2","A4","A3","N","A2","","","A1","A2","","","","","","","","A2","","","","","","","A6","N","A1","A1","A3","","","A2","","","","","","","","","A1","A2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A6","Y","A2","A2","","A3","","","","A2","","","","","","A2","","","","","","","A6","A2","A3","A3","A3","A2","A3","A3","A2","A2","A2","A2","43","","","","Y","Y","5","1","","Vielen Dank für die Teilnahme am Fragebogen.   Wenn Sie 10 € Prämie für Ihre Teilnahme erhalten möchten, senden Sie bitte diesen Code mit Ihrer Bankverbindung (IBAN) an gabriele.filomena@uni-muenster.de  Vergessen sie nicht am Ende ihren Fragebogen abzugeben. Dafür drücken Sie bitte auf Zustimmen. Sollten Sie nur das Fenster schließen wird der Fragebogen nicht abgegeben.  26121  Der Code ist nicht mit Ihren Antworten verknüpft; er dient lediglich als Nachweis für das Ausfüllen des Fragebogens."
"610","2021-03-02 09:47:38","105","de","223903622","2021-03-02 09:22:39","2021-03-02 09:47:38","A6","3","A1","A1","A3","A4","A4","A3","A3","A3","A4","A5","A5","A5","Y","A1","A1","","","","A1","","A2","","","A1","","","","","A2","","","","A2","Y","A1","A1","A2","","","","","","","A2","","","","","","","","","","","","","","","A2","","","A1","A2","","A2","","","A1","","","A1","A2","","","","","","","","A3","Y","A2","A1","A2","","","","","","","","","","","","","","","","","","A1","A3","A3","A3","A3","A4","A3","A3","A3","A4","A2","A2","54","","","Y","Y","","","34","A20","Vielen Dank für die Teilnahme am Fragebogen.   Wenn Sie 10 € Prämie für Ihre Teilnahme erhalten möchten, senden Sie bitte diesen Code mit Ihrer Bankverbindung (IBAN) an gabriele.filomena@uni-muenster.de  Vergessen sie nicht am Ende ihren Fragebogen abzugeben. Dafür drücken Sie bitte auf Zustimmen. Sollten Sie nur das Fenster schließen wird der Fragebogen nicht abgegeben.  39517  Der Code ist nicht mit Ihren Antworten verknüpft; er dient lediglich als Nachweis für das Ausfüllen des Fragebogens."
"615","2021-03-03 09:50:36","105","de","511925864","2021-03-03 08:58:34","2021-03-03 09:50:36","A4","3","A1","A1","A3","A3","A4","A2","A2","A2","A4","A5","A5","A5","Y","A1","A2","A2","","","","","","A2","","","A2","A2","","","","","","","A2","Y","A1","A2","","","","","A1","","A2","","","","","","","","","","","","","","","","A1","A1","","","","","","","","","","","","","A1","","","","","","","A2","Y","A2","A1","A2","","","","","","","","","","","","","","","","","","A1","A3","A3","A3","A5","A4","A5","A4","A3","A5","A5","A1","39","","Y","Y","","","10","8","A29","Vielen Dank für die Teilnahme am Fragebogen.   Wenn Sie 10 € Prämie für Ihre Teilnahme erhalten möchten, senden Sie bitte diesen Code mit Ihrer Bankverbindung (IBAN) an gabriele.filomena@uni-muenster.de  Vergessen sie nicht am Ende ihren Fragebogen abzugeben. Dafür drücken Sie bitte auf Zustimmen. Sollten Sie nur das Fenster schließen wird der Fragebogen nicht abgegeben.  37055  Der Code ist nicht mit Ihren Antworten verknüpft; er dient lediglich als Nachweis für das Ausfüllen des Fragebogens."
